pdf_url	origin_url
https://music.usc.edu/wp-content/uploads/2026/07/MM-MPKA-Req.-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MPPI-Req.-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MPSG-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MPST-Double-Bass-Req.-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MPST-MPHP-MPCE-MPVL-MPVN-Req.-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MPVA-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MPWP-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MTAL-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MTPM-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MUCM-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MUCO-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MUJZ-Comp-Track-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-MUJZ-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MM-SCOR-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MS-ARTL-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2026/07/MS-MUIN-Req-List-20263.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.yale.edu/sites/default/files/2020-09/equipment%20guide%20and%20software%20recommendations_fnl.pdf	https://music.yale.edu/how-apply
https://music.yale.edu/sites/default/files/2020-09/make%20a%20prescreening%20video_0.pdf	https://music.yale.edu/how-apply
https://music.yale.edu/sites/default/files/2024-08/DMA_Exam%20Sample_%202017.pdf	https://music.yale.edu/how-apply
https://www.music.indiana.edu/doc/admissions/voice/star-vicino-bb.pdf	https://www.music.indiana.edu/admissions/auditions/voice.html
https://www.music.indiana.edu/doc/admissions/voice/star-vicino-f.pdf	https://www.music.indiana.edu/admissions/auditions/voice.html
https://www.music.indiana.edu/doc/admissions/voice/star-vicino-g.pdf	https://www.music.indiana.edu/admissions/auditions/voice.html
https://www.music.indiana.edu/doc/admissions/voice/star-vivino-arietta-ab.pdf	https://www.music.indiana.edu/admissions/auditions/voice.html
http://www.dropbox.com/s/r847fnsyzndxmk5/Brown%20Spirituals%20for%20Bass.pdf?dl=0	https://www.oberlin.edu/admissions-and-aid/conservatory/auditions-and-interviews/strings
http://www.flutetunes.com/tunes/faure-morceau-de-concours.pdf	https://www.oberlin.edu/admissions-and-aid/conservatory/auditions-and-interviews/winds-brass-and-percussion
https://intlacac.memberclicks.net/assets/FinancialAidResources/International%20Student%20Application%20for%20Financial%20Assistance%202023.pdf	https://www.oberlin.edu/admissions-and-aid/conservatory/undergraduate-applicants
https://www.oberlin.edu/sites/default/files/2025-08/Common_App_Transfer_%2024-25_collegereport.pdf	https://www.oberlin.edu/admissions-and-aid/conservatory/undergraduate-applicants
https://intlacac.memberclicks.net/assets/FinancialAidResources/International%20Student%20Application%20for%20Financial%20Assistance%202023.pdf	https://www.oberlin.edu/admissions-and-aid/conservatory/undergraduate-conservatory-applicants
https://www.oberlin.edu/sites/default/files/2025-08/Common_App_Transfer_%2024-25_collegereport.pdf	https://www.oberlin.edu/admissions-and-aid/conservatory/undergraduate-conservatory-applicants
